,dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude
20628,11/21/2014,418000.0,4,3.25,3266,5969,2014,98023,47.2975,-122.35
20629,10/10/2014,799000.0,3,2.0,2550,4794,2007,98115,47.6955,-122.29
20630,3/20/2015,552900.0,4,3.5,3828,18900,2014,98001,47.2851,-122.277
20631,12/19/2014,539950.0,3,2.25,1670,1596,2014,98136,47.5402,-122.387
20632,1/20/2015,524225.0,4,2.5,3056,11385,2014,98001,47.2905,-122.264
20633,2/2/2015,424950.0,2,1.5,1000,1188,2005,98115,47.6823,-122.327
20634,11/25/2014,560000.0,3,3.25,1530,1786,2007,98117,47.6783,-122.366
20635,4/29/2015,715000.0,5,3.0,3490,6091,2009,98011,47.7744,-122.225
20636,5/22/2014,300000.0,5,2.5,2760,6000,2006,98108,47.5289,-122.321
20637,2/24/2015,405000.0,3,2.5,1440,2163,2005,98029,47.554,-121.998
20638,10/7/2014,327000.0,3,3.0,1370,1001,2009,98133,47.7302,-122.355
20639,12/9/2014,859950.0,6,4.0,3180,6551,2014,98074,47.6236,-122.023
20640,1/13/2015,560000.0,4,3.0,2720,7570,2008,98133,47.7113,-122.349
20641,9/7/2014,379900.0,3,2.5,1800,2792,2011,98126,47.5442,-122.371
20642,5/1/2015,625000.0,3,2.5,3220,6409,2008,98059,47.4815,-122.127
20643,4/23/2015,398096.0,3,2.5,2370,5321,2014,98038,47.37,-122.019
20644,11/20/2014,315000.0,3,2.5,1410,1325,2007,98106,47.5582,-122.363
20645,12/12/2014,939000.0,4,3.5,3640,6049,2014,98052,47.7049,-122.125
20646,7/25/2014,674000.0,3,2.5,1920,3624,2003,98052,47.6647,-122.087
20647,8/14/2014,306000.0,4,2.5,2267,3577,2014,98092,47.3384,-122.18
20648,7/9/2014,2320000.0,5,4.75,5780,17004,2006,98040,47.5802,-122.212
20649,2/2/2015,394950.0,2,1.0,1131,1304,2011,98115,47.6912,-122.313
20650,9/18/2014,914154.0,3,3.5,2940,6431,2014,98075,47.5818,-122.047
20651,11/17/2014,496000.0,3,2.5,2180,4533,2010,98011,47.754,-122.215
20652,4/17/2015,430100.0,3,2.25,1400,1078,2009,98144,47.5701,-122.288
20653,7/8/2014,449990.0,4,2.5,2680,5539,2013,98045,47.4759,-121.734
20654,3/30/2015,502000.0,4,2.5,2680,5539,2013,98045,47.4759,-121.734
20655,3/11/2015,310000.0,3,2.5,1300,3612,2005,98118,47.5328,-122.282
20656,3/23/2015,349950.0,4,3.5,2796,3520,2013,98001,47.3427,-122.278
20657,9/19/2014,625000.0,2,1.75,1460,1500,2008,98103,47.6853,-122.356
20658,8/27/2014,1050000.0,4,3.5,4210,6481,2014,98075,47.5765,-122.072
20659,7/7/2014,680000.0,4,2.75,2330,3920,2005,98029,47.5525,-121.99
20660,5/15/2014,828950.0,4,3.5,3930,5680,2013,98027,47.5528,-122.076
20661,4/3/2015,274950.0,3,2.5,1608,4000,2014,98092,47.2582,-122.198
20662,3/12/2015,293000.0,2,2.25,1610,1968,1979,98056,47.5184,-122.196
20663,6/13/2014,795000.0,4,3.5,3200,3250,2007,98029,47.5515,-122.0
20664,9/22/2014,282900.0,4,2.5,1710,3500,2014,98002,47.3448,-122.217
20665,4/16/2015,909950.0,5,3.75,3050,8972,2014,98033,47.6819,-122.172
20666,11/4/2014,922755.0,4,3.5,3560,4951,2014,98074,47.6178,-122.055
20667,4/16/2015,424000.0,4,2.5,2650,8685,2006,98001,47.344,-122.269
20668,4/23/2015,630000.0,3,2.5,3490,12410,2009,98059,47.4714,-122.071
20669,12/22/2014,810000.0,4,3.25,4140,46173,2007,98011,47.7647,-122.213
20670,7/30/2014,256703.0,3,2.0,1670,4441,2014,98022,47.1948,-121.975
20671,5/15/2014,386380.0,3,2.5,1720,3600,2010,98053,47.6856,-122.013
20672,9/16/2014,485000.0,2,2.0,1510,3961,2010,98053,47.709,-122.018
20673,2/11/2015,275000.0,3,2.25,1450,4040,2010,98038,47.3665,-122.022
20674,3/2/2015,370000.0,4,2.5,1812,5026,2011,98055,47.4513,-122.202
20675,6/10/2014,499950.0,2,2.25,1060,1208,2005,98102,47.6371,-122.327
20676,4/24/2015,502000.0,3,2.5,1600,3073,2009,98144,47.5934,-122.298
20677,6/20/2014,654000.0,3,3.25,1530,1565,2005,98122,47.6179,-122.312
20678,7/14/2014,575000.0,4,2.25,2070,1230,2013,98116,47.5775,-122.41
20679,4/15/2015,500000.0,4,2.5,3630,7482,2008,98188,47.4565,-122.287
20680,1/14/2015,554000.0,3,2.5,2140,4126,2005,98027,47.5368,-122.073
20681,5/8/2015,360000.0,4,1.75,2010,12188,1960,98059,47.5013,-122.147
20682,4/29/2015,619990.0,4,2.75,2630,4501,2015,98028,47.7748,-122.244
20683,3/12/2015,317500.0,4,2.5,2233,6025,2012,98001,47.2599,-122.256
20684,8/28/2014,564950.0,4,2.75,2990,4521,2014,98028,47.7401,-122.226
20685,6/11/2014,545000.0,2,1.25,1240,2150,2014,98117,47.6884,-122.374
20686,5/1/2015,333700.0,3,2.5,2230,5050,2006,98042,47.3359,-122.055
20687,7/11/2014,1480000.0,3,3.25,3700,2264,1998,98033,47.6653,-122.205
20688,4/8/2015,530000.0,4,3.0,2290,5105,2012,98028,47.7727,-122.237
20689,4/13/2015,396000.0,2,1.5,950,865,2006,98107,47.6714,-122.382
20690,10/16/2014,305000.0,2,1.75,1120,758,2012,98027,47.5325,-122.072
20691,5/22/2014,380000.0,5,3.5,2420,4670,2013,98118,47.5241,-122.285
20692,3/3/2015,305000.0,4,2.5,1714,3250,2010,98055,47.429,-122.189
20693,9/28/2014,440000.0,4,2.5,2230,5650,2011,98056,47.5073,-122.168
20694,6/27/2014,459000.0,4,3.0,2530,10000,2013,98148,47.431,-122.335
20695,3/6/2015,530000.0,3,3.5,1550,1233,2005,98122,47.6034,-122.309
20696,4/16/2015,600000.0,4,2.75,3110,11225,2012,98059,47.4865,-122.143
20697,7/18/2014,515000.0,3,3.0,2100,2409,2008,98144,47.5973,-122.298
20698,4/8/2015,275000.0,4,2.5,2150,3721,2007,98002,47.3363,-122.215
20699,1/12/2015,540000.0,3,1.75,1630,1404,2014,98107,47.6646,-122.367
20700,8/5/2014,445000.0,3,2.5,2230,7934,2005,98065,47.5439,-121.88
20701,4/7/2015,285000.0,3,2.5,1320,955,2009,98106,47.5202,-122.357
20702,7/31/2014,480000.0,3,2.5,1590,1431,2010,98144,47.5893,-122.309
20703,1/20/2015,440000.0,5,3.25,2610,3642,2005,98118,47.535,-122.284
20704,2/11/2015,287450.0,3,2.5,1440,2500,2008,98146,47.5123,-122.358
20705,4/1/2015,507950.0,4,2.5,2630,6283,2006,98059,47.5079,-122.158
20706,6/19/2014,750000.0,3,3.5,3390,10078,2012,98056,47.537,-122.185
20707,7/3/2014,425000.0,3,1.5,1400,1022,2007,98115,47.6989,-122.317
20708,12/2/2014,420000.0,3,3.5,1900,2133,2009,98126,47.5675,-122.369
20709,5/10/2014,394950.0,3,2.5,1350,1250,2006,98136,47.5491,-122.387
20710,7/11/2014,635000.0,4,3.25,3420,6752,2012,98065,47.517,-121.876
20711,5/6/2015,513000.0,3,2.5,2150,161607,1995,98038,47.4178,-121.937
20712,5/5/2015,380000.0,4,2.5,2110,5306,2012,98038,47.356,-122.057
20713,5/21/2014,1130000.0,4,3.25,3810,8519,2007,98033,47.699,-122.207
20714,6/8/2014,540000.0,5,3.0,2870,4369,2007,98011,47.7449,-122.192
20715,4/27/2015,352499.0,2,2.25,1240,705,2009,98027,47.5321,-122.073
20716,5/5/2015,603000.0,4,3.5,3610,6345,2008,98058,47.4283,-122.102
20717,5/30/2014,685000.0,4,2.5,2310,5100,2013,98177,47.7039,-122.36
20718,6/26/2014,330675.0,4,3.0,1930,3031,2006,98019,47.7457,-121.985
20719,6/5/2014,275000.0,3,3.0,1390,1080,2006,98118,47.5323,-122.281
20720,7/16/2014,259950.0,3,2.5,1578,7340,2010,98030,47.3771,-122.186
20721,7/29/2014,441000.0,3,2.0,1720,15000,2011,98014,47.6927,-121.92
20722,12/3/2014,1140000.0,5,3.75,4700,11237,2006,98033,47.6624,-122.197
20723,12/5/2014,590000.0,3,3.5,1970,5079,2007,98144,47.5816,-122.296
20724,9/18/2014,497000.0,3,2.25,1460,1353,2012,98116,47.5774,-122.412
20725,11/21/2014,345500.0,3,2.5,1930,4000,2014,98001,47.3518,-122.275
20726,6/23/2014,562500.0,3,2.25,1300,907,2006,98102,47.6371,-122.327
20727,9/4/2014,355000.0,3,2.25,1445,1087,2005,98027,47.5339,-122.067
20728,9/5/2014,345000.0,2,2.25,860,696,2009,98118,47.5663,-122.29
20729,5/5/2014,478000.0,3,2.5,3040,4535,2007,98056,47.51,-122.185
20730,4/2/2015,391500.0,3,2.5,2424,6143,2014,98030,47.3512,-122.135
20731,4/12/2015,265000.0,2,1.5,1084,3427,1976,98125,47.7117,-122.326
20732,10/30/2014,395000.0,3,2.5,2510,5320,2005,98106,47.5374,-122.357
20733,7/27/2014,286308.0,2,1.5,1220,1036,2006,98133,47.7348,-122.347
20734,5/27/2014,370000.0,2,2.25,1280,835,2009,98118,47.5592,-122.284
20735,9/23/2014,1080000.0,5,3.5,3740,5610,2014,98117,47.6764,-122.392
20736,10/15/2014,298900.0,3,2.5,1852,4000,2014,98002,47.3451,-122.209
20737,4/21/2015,775000.0,4,2.5,2580,5787,2007,98029,47.5416,-121.994
20738,6/24/2014,790000.0,4,3.5,3190,31450,2010,98027,47.501,-121.902
20739,8/27/2014,1050000.0,3,2.5,3400,5119,2014,98115,47.6843,-122.305
20740,7/8/2014,249000.0,2,1.5,1090,2686,1982,98034,47.717,-122.19
20741,9/29/2014,348000.0,3,2.0,2360,6145,2011,98030,47.3564,-122.198
20742,11/14/2014,358000.0,5,2.5,2460,5604,2011,98038,47.3658,-122.037
20743,6/25/2014,260000.0,5,2.5,2025,7760,2007,98001,47.2671,-122.256
20744,6/4/2014,765000.0,4,3.0,4410,5104,2006,98065,47.5392,-121.861
20745,5/28/2014,739000.0,3,2.5,2810,5400,2005,98052,47.7065,-122.118
20746,5/5/2014,890000.0,5,3.5,4490,6000,2006,98027,47.5396,-122.073
20747,6/7/2014,462000.0,4,2.5,3070,6432,2006,98055,47.4487,-122.205
20748,7/8/2014,380000.0,4,2.5,1984,32400,1962,98198,47.36,-122.318
20749,5/11/2015,770000.0,5,3.5,4750,8234,2013,98198,47.3574,-122.318
20750,8/18/2014,641000.0,4,3.25,2760,4104,2014,98056,47.5286,-122.187
20751,4/17/2015,2300000.0,4,4.0,4360,8175,2007,98008,47.5724,-122.104
20752,5/4/2015,369000.0,4,2.5,3060,27251,2008,98022,47.1967,-121.966
20753,9/16/2014,1110000.0,4,3.0,2770,2650,2014,98109,47.6435,-122.354
20754,8/28/2014,357000.0,5,2.5,2990,9240,2015,98133,47.7384,-122.348
20755,11/26/2014,650000.0,3,2.75,1540,1251,2002,98102,47.6298,-122.321
20756,6/25/2014,563500.0,3,2.5,1400,1312,2007,98103,47.6534,-122.355
20757,6/17/2014,345000.0,3,2.5,1680,2229,2007,98155,47.7484,-122.322
20758,7/25/2014,479950.0,3,2.0,2260,7163,2012,98058,47.4593,-122.136
20759,5/13/2014,660000.0,4,3.5,3400,5196,2012,98065,47.5169,-121.884
20760,7/29/2014,800000.0,4,2.5,2930,5000,2007,98006,47.5424,-122.12
20761,7/24/2014,253101.0,3,2.0,1239,6036,2009,98030,47.3689,-122.175
20762,9/29/2014,555000.0,3,3.5,2100,2479,2011,98118,47.562,-122.292
20763,6/26/2014,240000.0,4,1.0,1200,2171,1933,98133,47.7076,-122.342
20764,5/4/2015,380000.0,4,1.0,1200,2171,1933,98133,47.7076,-122.342
20765,11/17/2014,239000.0,2,1.5,680,772,2005,98103,47.695,-122.343
20766,3/18/2015,760000.0,4,3.25,2690,3995,2014,98136,47.532,-122.384
20767,8/26/2014,430000.0,4,2.5,2750,7200,2011,98019,47.7327,-121.966
20768,5/22/2014,660000.0,3,2.5,2450,4332,2010,98053,47.6942,-122.016
20769,8/20/2014,399963.0,4,2.5,2620,4050,2014,98146,47.5017,-122.34
20770,7/18/2014,411000.0,2,2.0,1130,1148,2007,98122,47.6023,-122.314
20771,6/27/2014,483453.0,4,2.75,2790,5527,2014,98045,47.4827,-121.773
20772,11/10/2014,469950.0,3,2.0,1820,1357,2014,98126,47.5432,-122.376
20773,7/15/2014,504058.0,4,2.75,2910,7467,2013,98045,47.4841,-121.772
20774,4/28/2015,425996.0,4,2.5,2568,5000,2014,98092,47.2596,-122.194
20775,7/8/2014,760005.0,4,2.75,3090,5859,2010,98074,47.6057,-122.047
20776,4/20/2015,699999.0,2,2.0,1460,1085,2014,98112,47.6205,-122.299
20777,7/16/2014,749950.0,3,2.5,2010,2263,2014,98122,47.6088,-122.311
20778,7/8/2014,674600.0,4,2.5,2610,5140,2006,98103,47.6951,-122.346
20779,2/24/2015,450000.0,2,1.5,960,1000,2008,98103,47.6489,-122.335
20780,4/7/2015,272000.0,3,2.5,1528,7616,2011,98030,47.3774,-122.186
20781,7/14/2014,450000.0,2,1.5,1310,1264,2006,98106,47.5772,-122.409
20782,5/5/2015,643950.0,3,2.25,1760,2122,2015,98116,47.5633,-122.385
20783,11/10/2014,290000.0,3,2.5,1420,3542,2007,98133,47.7731,-122.343
20784,10/8/2014,378000.0,3,2.5,1650,2082,2007,98133,47.7108,-122.332
20785,6/19/2014,728050.0,3,2.5,2320,6775,2008,98053,47.7158,-122.016
20786,4/26/2015,499160.0,4,2.5,2628,11466,2014,98001,47.2904,-122.264
20787,12/1/2014,536000.0,4,2.5,2520,4831,2009,98072,47.7711,-122.168
20788,2/5/2015,419900.0,5,3.5,2880,5000,2012,98038,47.3455,-122.023
20789,12/10/2014,469000.0,3,2.25,1440,1362,2014,98117,47.6908,-122.365
20790,4/8/2015,374000.0,3,2.5,2185,6042,2009,98030,47.3573,-122.202
20791,7/28/2014,182568.0,4,1.5,1500,2106,2014,98108,47.5669,-122.297
20792,6/26/2014,334888.0,3,2.5,1769,7324,2012,98092,47.3307,-122.188
20793,9/17/2014,799900.0,4,4.0,3650,18223,2013,98006,47.5442,-122.116
20794,5/12/2014,383000.0,4,2.5,2160,6223,2010,98038,47.3494,-122.042
20795,12/18/2014,580000.0,3,2.5,1820,374616,1999,98014,47.6539,-121.959
20796,7/7/2014,351999.0,3,2.5,2370,4200,2014,98038,47.3706,-122.017
20797,2/23/2015,1330000.0,3,3.0,3180,2758,2008,98109,47.6377,-122.342
20798,1/25/2015,312000.0,3,2.5,1780,4077,2011,98038,47.3568,-122.056
20799,9/12/2014,674950.0,4,3.5,2650,3127,2011,98027,47.5381,-122.046
20800,12/29/2014,1110000.0,5,2.75,3300,7560,2007,98052,47.6467,-122.118
20801,3/13/2015,415000.0,2,2.5,1160,1219,2007,98107,47.6543,-122.358
20802,7/10/2014,1250000.0,3,3.0,3460,5353,2007,98116,47.5858,-122.393
20803,9/19/2014,208800.0,3,2.5,1390,2450,2009,98118,47.5298,-122.269
20804,10/29/2014,452000.0,2,2.5,1260,1131,2006,98107,47.6715,-122.384
20805,4/22/2015,837000.0,5,2.75,2940,5225,2010,98052,47.6879,-122.107
20806,2/24/2015,780000.0,5,3.5,3190,4247,2013,98052,47.7016,-122.103
20807,10/2/2014,1490000.0,4,3.5,3930,6120,2007,98105,47.6646,-122.28
20808,9/26/2014,1600000.0,5,3.75,3570,10125,2014,98040,47.5639,-122.223
20809,9/18/2014,369946.0,3,2.5,2420,4725,2014,98038,47.371,-122.018
20810,6/8/2014,530000.0,3,2.75,3400,7200,2009,98056,47.4878,-122.191
20811,3/20/2015,386000.0,4,2.5,2478,6079,2012,98030,47.3524,-122.175
20812,2/18/2015,1900000.0,4,2.5,3070,7830,2009,98144,47.593,-122.291
20813,9/11/2014,735000.0,4,3.5,3200,7605,2013,98198,47.3443,-122.327
20814,10/2/2014,1750000.0,5,3.25,5790,12739,2014,98006,47.538,-122.114
20815,2/23/2015,489950.0,3,2.25,1590,926,2014,98136,47.5402,-122.387
20816,4/13/2015,357500.0,3,3.0,1730,1442,2008,98106,47.5344,-122.348
20817,5/20/2014,329995.0,4,2.5,2303,3680,2013,98001,47.2599,-122.283
20818,9/25/2014,414000.0,3,2.5,1790,3754,2013,98065,47.534,-121.841
20819,12/10/2014,533500.0,3,3.5,2490,3517,2005,98027,47.5341,-122.067
20820,3/5/2015,402395.0,4,2.5,2669,5385,2014,98092,47.3262,-122.165
20821,4/10/2015,725000.0,4,3.25,2610,2552,2008,98027,47.5322,-122.076
20822,8/28/2014,1280000.0,6,5.25,6160,27490,2007,98074,47.6094,-122.023
20823,9/17/2014,239800.0,2,1.75,1290,1493,2014,98106,47.5171,-122.346
20824,9/4/2014,616950.0,5,3.5,3560,5008,2013,98106,47.5542,-122.359
20825,10/1/2014,1260000.0,4,3.25,4360,6000,2007,98027,47.5408,-121.994
20826,6/17/2014,435000.0,3,2.25,1230,1238,2009,98199,47.6519,-122.384
20827,8/15/2014,925000.0,4,3.25,3640,60086,2005,98074,47.6328,-122.016
20828,4/28/2015,631500.0,2,2.5,1780,2493,1981,98107,47.6704,-122.358
20829,3/30/2015,399995.0,3,1.5,1140,1069,2005,98103,47.6907,-122.342
20830,5/6/2014,369950.0,3,2.0,1270,1320,2006,98103,47.6937,-122.342
20831,4/23/2015,475000.0,5,3.5,2780,3583,2005,98059,47.4879,-122.152
20832,11/25/2014,353000.0,4,2.5,1912,5000,2012,98001,47.3511,-122.275
20833,2/25/2015,329950.0,4,2.5,2300,9690,2006,98023,47.2793,-122.352
20834,3/13/2015,367000.0,3,2.5,2828,4050,2013,98030,47.382,-122.197
20835,9/5/2014,447500.0,4,2.5,2425,9017,2013,98001,47.3003,-122.263
20836,7/9/2014,595000.0,4,3.25,3730,4560,2015,98103,47.6725,-122.33
20837,9/4/2014,325000.0,1,1.0,730,1942,2009,98144,47.5943,-122.299
20838,2/3/2015,690000.0,2,2.5,1990,1756,2005,98102,47.6264,-122.323
20839,11/11/2014,329950.0,3,2.5,1300,812,2008,98144,47.5893,-122.317
20840,1/28/2015,399500.0,4,2.5,2560,7492,2014,98188,47.4467,-122.287
20841,1/21/2015,555000.0,5,2.5,2450,5047,2007,98011,47.7724,-122.168
20842,10/1/2014,427000.0,2,1.5,1440,725,2011,98126,47.5607,-122.378
20843,10/20/2014,375000.0,3,2.25,1140,1557,2007,98103,47.6947,-122.342
20844,5/8/2014,499000.0,2,1.5,1110,957,2005,98119,47.6319,-122.362
20845,7/18/2014,750000.0,3,2.5,2620,43832,2013,98053,47.655,-122.009
20846,12/29/2014,336900.0,3,2.5,1690,1200,2014,98106,47.5388,-122.367
20847,9/19/2014,555000.0,2,2.75,1950,1610,2009,98144,47.5925,-122.302
20848,11/6/2014,1280000.0,4,3.5,3530,8126,2007,98033,47.6847,-122.2
20849,10/14/2014,999950.0,4,3.5,3310,4684,2014,98116,47.579,-122.389
20850,6/25/2014,975000.0,5,3.0,2620,5477,2009,98115,47.6804,-122.288
20851,2/19/2015,299000.0,3,2.25,1350,3582,2010,98031,47.4214,-122.191
20852,4/17/2015,479000.0,2,2.5,1741,1439,2007,98034,47.7043,-122.209
20853,4/17/2015,428000.0,3,2.5,1650,2201,2007,98133,47.7108,-122.333
20854,8/29/2014,409000.0,3,2.5,1890,6500,2012,98074,47.6225,-122.058
20855,3/26/2015,798500.0,3,3.0,1950,1833,2009,98004,47.6078,-122.202
20856,12/12/2014,689000.0,4,3.5,4490,5805,2006,98065,47.5389,-121.86
20857,5/8/2014,375000.0,6,2.25,3206,5793,2012,98032,47.369,-122.287
20858,7/17/2014,775000.0,4,3.5,4130,77832,2011,98042,47.3229,-122.045
20859,10/14/2014,639983.0,5,3.0,2800,5700,2014,98059,47.4969,-122.145
20860,3/26/2015,300000.0,4,3.0,1984,4419,2010,98002,47.3514,-122.213
20861,12/22/2014,627000.0,4,2.5,2750,11830,2014,98059,47.4698,-122.121
20862,4/15/2015,275000.0,3,2.75,1740,5757,2010,98022,47.1941,-121.979
20863,9/26/2014,352800.0,4,2.25,1800,2752,2014,98106,47.5167,-122.346
20864,3/12/2015,565000.0,3,2.25,1540,1005,2008,98103,47.6828,-122.346
20865,4/14/2015,765000.0,4,2.25,2030,2222,2015,98117,47.679,-122.375
20866,4/9/2015,644000.0,4,2.5,3310,4839,2007,98072,47.773,-122.161
20867,2/23/2015,461000.0,3,1.5,1270,1416,2007,98115,47.6988,-122.317
20868,12/23/2014,270500.0,5,2.5,2406,7093,2006,98001,47.2615,-122.252
20869,7/1/2014,640000.0,2,2.25,1540,965,2007,98122,47.6181,-122.318
20870,8/5/2014,457000.0,4,2.5,2820,6983,2013,98001,47.2958,-122.265
20871,12/1/2014,355000.0,5,2.5,2540,5100,2014,98168,47.5123,-122.316
20872,12/15/2014,356000.0,2,2.25,1230,989,2007,98103,47.6975,-122.348
20873,8/5/2014,425000.0,4,2.5,1900,2766,2014,98106,47.543,-122.368
20874,9/23/2014,562500.0,5,2.75,2920,6327,2007,98059,47.4935,-122.145
20875,7/1/2014,460000.0,3,2.5,1450,1053,2008,98107,47.6754,-122.374
20876,4/6/2015,790000.0,4,3.0,5370,69848,2005,98042,47.3166,-122.046
20877,3/18/2015,401000.0,3,2.0,1270,1333,2006,98103,47.6933,-122.342
20878,8/28/2014,1100000.0,3,2.5,2550,5100,2014,98115,47.6757,-122.326
20879,4/3/2015,850000.0,4,3.0,3070,7150,2007,98052,47.7079,-122.107
20880,7/2/2014,274500.0,3,2.25,1450,4050,2010,98038,47.367,-122.019
20881,4/15/2015,1940000.0,5,3.5,4230,16526,2008,98004,47.5933,-122.199
20882,8/4/2014,808000.0,4,2.5,3480,6262,2003,98053,47.6857,-122.045
20883,5/15/2014,312000.0,3,2.25,1490,974,2009,98106,47.5567,-122.363
20884,6/16/2014,320000.0,3,2.25,1200,1400,2005,98133,47.7046,-122.357
20885,1/13/2015,410000.0,3,2.5,2150,4332,2013,98019,47.7373,-121.969
20886,6/20/2014,725000.0,3,3.5,3690,8837,2001,98065,47.5402,-121.876
20887,10/15/2014,335000.0,4,2.5,1900,3301,2007,98178,47.489,-122.249
20888,1/20/2015,519990.0,4,3.25,1690,1321,2014,98052,47.678,-122.117
20889,6/10/2014,533112.0,4,2.75,2790,8853,2013,98045,47.4842,-121.772
20890,10/28/2014,274900.0,3,2.0,1936,6612,2014,98001,47.2602,-122.246
20891,12/22/2014,325000.0,2,2.25,1150,711,2013,98027,47.5323,-122.07
20892,5/29/2014,350000.0,4,2.5,2040,22653,2011,98168,47.4991,-122.299
20893,9/23/2014,550000.0,4,2.5,2470,7539,2006,98028,47.7407,-122.226
20894,3/9/2015,311850.0,4,2.5,1890,4158,2014,98042,47.343,-122.056
20895,2/10/2015,526000.0,3,2.5,1626,1583,2007,98122,47.6031,-122.309
20896,10/1/2014,375000.0,4,2.5,2250,5306,2012,98038,47.356,-122.057
20897,2/23/2015,299999.0,3,2.25,1350,1234,2007,98106,47.5565,-122.363
20898,9/19/2014,436000.0,3,2.5,1460,1238,2008,98107,47.6719,-122.374
20899,12/12/2014,303000.0,3,2.5,2056,3564,2014,98092,47.338,-122.181
20900,7/1/2014,525000.0,2,2.5,1160,1458,2012,98119,47.6384,-122.373
20901,6/13/2014,575000.0,3,3.0,1384,1287,2006,98102,47.6295,-122.32
20902,10/24/2014,420000.0,2,1.5,1100,1107,2008,98103,47.6584,-122.35
20903,6/11/2014,329950.0,3,2.5,2456,7566,2012,98023,47.297,-122.351
20904,10/21/2014,1830000.0,4,4.25,4500,215186,2009,98029,47.559,-122.045
20905,4/8/2015,1180000.0,4,3.25,3780,10099,2006,98006,47.5508,-122.192
20906,9/11/2014,499950.0,2,2.5,1320,1157,2014,98107,47.6689,-122.363
20907,5/27/2014,1150000.0,4,3.0,5940,11533,2004,98065,47.5443,-121.87
20908,2/18/2015,400000.0,3,2.0,1650,5027,2009,98065,47.515,-121.874
20909,6/27/2014,246950.0,3,3.0,1670,4440,2014,98022,47.1948,-121.975
20910,8/6/2014,630000.0,3,3.25,1610,1275,2005,98102,47.6236,-122.318
20911,9/12/2014,561000.0,5,2.75,3370,10315,2006,98059,47.4893,-122.146
20912,12/8/2014,287000.0,4,2.5,2660,4082,2010,98042,47.3414,-122.055
20913,3/31/2015,600000.0,3,3.25,1690,1473,2008,98109,47.6397,-122.345
20914,8/28/2014,490000.0,3,2.25,1620,1062,2014,98122,47.6051,-122.304
20915,3/30/2015,330000.0,3,1.75,1300,958,2011,98108,47.5677,-122.314
20916,12/1/2014,286950.0,4,2.5,1610,4052,2013,98042,47.3603,-122.081
20917,4/23/2015,1550000.0,3,3.25,3530,4920,2015,98109,47.641,-122.357
20918,2/12/2015,880000.0,4,2.5,3550,8618,2007,98052,47.6776,-122.161
20919,10/13/2014,577450.0,3,3.0,1730,1755,2014,98117,47.6944,-122.377
20920,4/30/2015,405000.0,5,2.75,2400,4900,2011,98038,47.355,-122.057
20921,7/7/2014,510000.0,3,2.5,1420,1237,2014,98107,47.674,-122.387
20922,8/12/2014,465000.0,2,1.5,1220,1120,2008,98199,47.6374,-122.388
20923,7/7/2014,1300000.0,4,2.25,2360,4000,2013,98112,47.6198,-122.289
20924,4/8/2015,609000.0,4,3.5,3990,11270,2007,98055,47.488,-122.225
20925,9/11/2014,336000.0,3,2.5,1260,1211,2004,98103,47.6969,-122.343
20926,1/8/2015,375000.0,3,2.5,1580,2407,2013,98126,47.5455,-122.368
20927,12/4/2014,294500.0,3,2.5,1760,2688,2005,98059,47.4903,-122.166
20928,11/25/2014,925000.0,5,3.5,3420,4216,2008,98115,47.6799,-122.304
20929,12/15/2014,730000.0,5,2.75,2870,6593,2006,98052,47.7075,-122.102
20930,9/19/2014,280000.0,4,2.5,1934,5677,2013,98001,47.2602,-122.252
20931,8/15/2014,500000.0,3,1.5,1220,962,2014,98107,47.674,-122.387
20932,3/24/2015,605000.0,3,2.75,2450,5750,2013,98065,47.5439,-121.862
20933,5/16/2014,379950.0,3,3.25,1860,1787,2007,98155,47.7563,-122.316
20934,3/23/2015,605000.0,3,2.5,1500,1119,2008,98109,47.6327,-122.346
20935,5/1/2015,720000.0,2,1.75,1570,1108,2007,98004,47.6215,-122.2
20936,11/3/2014,549900.0,3,2.0,1280,960,2014,98122,47.602,-122.311
20937,1/21/2015,427000.0,3,2.5,3192,5653,2014,98023,47.2956,-122.35
20938,10/28/2014,492000.0,3,2.5,1690,1479,2005,98122,47.6022,-122.311
20939,5/5/2014,419190.0,2,2.5,1590,1426,2014,98029,47.5441,-122.013
20940,11/12/2014,650000.0,3,2.5,2870,7288,2012,98011,47.7745,-122.225
20941,11/24/2014,379950.0,4,2.5,2580,4818,2005,98038,47.3607,-122.038
20942,7/28/2014,269800.0,4,2.75,1830,3420,2012,98198,47.366,-122.308
20943,8/13/2014,407000.0,4,2.5,2927,6000,2011,98042,47.3737,-122.16
20944,4/15/2015,580000.0,3,1.5,1320,1250,2008,98103,47.6536,-122.341
20945,1/16/2015,389700.0,3,2.5,1720,3581,2011,98053,47.6861,-122.013
20946,3/11/2015,110000.0,2,1.0,828,4524,1968,98001,47.2655,-122.244
20947,7/31/2014,230000.0,3,1.5,1040,1264,2015,98144,47.5951,-122.301
20948,8/29/2014,533380.0,4,2.75,2790,6685,2014,98045,47.4838,-121.773
20949,9/18/2014,295500.0,3,2.5,1410,1332,2014,98108,47.5683,-122.314
20950,10/7/2014,860000.0,4,4.5,4040,8400,2006,98052,47.7067,-122.131
20951,7/8/2014,812000.0,4,3.5,3370,3634,2007,98029,47.5519,-122.001
20952,6/5/2014,324500.0,3,2.5,1660,3990,2009,98118,47.5298,-122.268
