dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude,state
23/06/2021,539900.0,3.0,2,1809.0,4791.0,1983.0,97008,45.4545784,-122.8127441,Oregon
16/11/2020,462000.0,3.0,3,2000.0,4791.0,1987.0,97062,45.3730011,-122.7540283,Oregon
09/03/2021,636900.0,4.0,3,2829.0,4791.0,2012.0,97224,45.40892792,-122.8070221,Oregon
23/06/2021,690000.0,3.0,2,1840.0,4791.0,1978.0,97008,45.4731102,-122.8124619,Oregon
12/11/2020,370000.0,3.0,2,1080.0,4791.0,1983.0,97062,45.36747742,-122.7611465,Oregon
23/06/2021,91000.0,4.0,3,2137.0,4791.0,1977.0,97008,45.44956207,-122.7973709,Oregon
09/03/2021,600000.0,4.0,3,2125.0,4791.0,1988.0,97223,45.4228363,-122.7709274,Oregon
19/11/2020,554900.0,3.0,3,2400.0,4791.0,2001.0,97062,45.35645294,-122.7891159,Oregon
23/06/2021,530000.0,3.0,2,1716.0,4791.0,1979.0,97007,45.47084045,-122.8529282,Oregon
10/03/2021,626000.0,4.0,3,2814.0,4791.0,1999.0,97223,45.42744827,-122.8146439,Oregon
23/06/2021,470000.0,3.0,2,1562.0,4791.0,1983.0,97008,45.46378708,-122.8108826,Oregon
10/03/2021,579920.0,4.0,3,3045.0,4791.0,1993.0,97224,45.40582657,-122.8239822,Oregon
19/11/2020,430000.0,3.0,2,1458.0,4791.0,1979.0,97062,45.37371063,-122.7486496,Oregon
23/06/2021,406760.0,3.0,2,1439.0,4791.0,1990.0,97007,45.43651962,-122.8316116,Oregon
19/11/2020,785000.0,4.0,3,3910.0,4791.0,1997.0,97062,45.35459518,-122.7804337,Oregon
19/11/2020,659900.0,4.0,3,3282.0,4791.0,2003.0,97062,45.35793304,-122.7885284,Oregon
23/06/2021,677000.0,4.0,3,2323.0,4791.0,1998.0,97007,45.43175125,-122.8386536,Oregon
23/11/2020,420000.0,3.0,3,2204.0,4791.0,1996.0,97062,45.38425446,-122.7616882,Oregon
23/11/2020,1150000.0,4.0,4,3840.0,4791.0,2003.0,97062,45.34910583,-122.7606812,Oregon
23/11/2020,485000.0,4.0,3,2124.0,4791.0,1977.0,97062,45.36871719,-122.7731476,Oregon
12/03/2021,430000.0,3.0,3,1488.0,4791.0,2000.0,97223,45.42500687,-122.8284683,Oregon
24/11/2020,490986.0,4.0,3,1855.0,4791.0,1993.0,97062,45.35560989,-122.7672424,Oregon
15/03/2021,680000.0,5.0,3,2615.0,4791.0,2014.0,97224,45.41109085,-122.8127365,Oregon
24/11/2020,459900.0,3.0,2,2160.0,4791.0,1967.0,97062,45.37196732,-122.7634277,Oregon
24/11/2020,560000.0,4.0,3,2423.0,4791.0,2006.0,97062,45.35253525,-122.7816086,Oregon
15/03/2021,488000.0,5.0,3,2156.0,4791.0,1998.0,97223,45.42107773,-122.8421402,Oregon
24/11/2020,579500.0,3.0,3,2216.0,4791.0,2005.0,97062,45.35528564,-122.7905731,Oregon
12/03/2021,740000.0,4.0,4,3577.0,4791.0,2002.0,97223,45.42276382,-122.8100433,Oregon
24/11/2020,655000.0,4.0,3,2814.0,4791.0,2005.0,97062,45.35425949,-122.7899323,Oregon
15/03/2021,555000.0,3.0,3,2004.0,4791.0,1986.0,97223,45.4223938,-122.7717514,Oregon
24/11/2020,510700.0,4.0,3,2410.0,4791.0,1985.0,97062,45.39040756,-122.7853622,Oregon
15/03/2021,805000.0,4.0,4,4219.0,4791.0,1998.0,97223,45.41958618,-122.8046494,Oregon
23/06/2021,450000.0,4.0,2,1422.0,4791.0,1970.0,97078,45.48093414,-122.8670197,Oregon
24/11/2020,640000.0,4.0,3,3124.0,4791.0,1992.0,97062,45.39234543,-122.78405,Oregon
24/11/2020,447600.0,3.0,2,1316.0,4791.0,1978.0,97062,45.36785889,-122.7623749,Oregon
09/03/2021,505000.0,4.0,2,1592.0,4791.0,1980.0,97224,45.41318512,-122.7622681,Oregon
17/03/2021,485000.0,3.0,3,1904.0,4791.0,1987.0,97223,45.42655182,-122.7846527,Oregon
23/06/2021,580000.0,3.0,2,1585.0,4791.0,1985.0,97007,45.46874237,-122.8481216,Oregon
23/06/2021,450000.0,2.0,2,1008.0,4791.0,1941.0,97005,45.47768784,-122.8141403,Oregon
17/03/2021,515000.0,4.0,2,2119.0,4791.0,1999.0,97224,45.4107666,-122.8041077,Oregon
15/03/2021,4100.0,2.0,2,864.0,4791.0,1930.0,97223,45.43899155,-122.7658081,Oregon
23/06/2021,405000.0,3.0,2,1478.0,4791.0,2002.0,97007,45.48210907,-122.8368759,Oregon
29/11/2020,571000.0,4.0,3,2315.0,4791.0,1989.0,97062,45.36104965,-122.7812958,Oregon
17/03/2021,580000.0,3.0,2,1794.0,4791.0,1960.0,97223,45.42019272,-122.7737198,Oregon
29/11/2020,445000.0,4.0,2,1644.0,4791.0,1971.0,97062,45.37200546,-122.7653275,Oregon
23/06/2021,476370.0,3.0,2,1348.0,4791.0,1973.0,97007,45.48001862,-122.8464432,Oregon
17/03/2021,473000.0,3.0,3,1822.0,4791.0,2012.0,97223,45.43218231,-122.8213043,Oregon
18/03/2021,700000.0,3.0,3,2186.0,4791.0,1956.0,97223,45.42478561,-122.7889633,Oregon
23/06/2021,1055000.0,3.0,3,2898.0,4791.0,1994.0,97005,45.51215363,-122.812355,Oregon
23/06/2021,540850.0,3.0,2,1506.0,4791.0,1977.0,97007,45.47871017,-122.8446121,Oregon
29/11/2020,560000.0,3.0,3,2506.0,4791.0,2000.0,97062,45.36290741,-122.7873459,Oregon
18/03/2021,500300.0,3.0,3,2374.0,4791.0,1965.0,97223,45.43373871,-122.7836227,Oregon
23/06/2021,381000.0,3.0,3,1498.0,4791.0,2005.0,97003,45.50759506,-122.8548508,Oregon
29/11/2020,463000.0,3.0,2,1518.0,4791.0,1986.0,97062,45.37524796,-122.7465286,Oregon
18/03/2021,650000.0,5.0,2,2704.0,4791.0,1950.0,97224,45.41005325,-122.7784576,Oregon
30/11/2020,540000.0,4.0,3,1882.0,4791.0,1979.0,97062,45.36826324,-122.7622147,Oregon
18/03/2021,375000.0,3.0,3,1434.0,4791.0,1999.0,97223,45.43354416,-122.8213425,Oregon
23/06/2021,621000.0,4.0,3,2232.0,4791.0,1992.0,97006,45.51734924,-122.8791275,Oregon
02/12/2020,494000.0,4.0,2,3068.0,4791.0,2004.0,97062,45.37513351,-122.7333145,Oregon
18/03/2021,375000.0,2.0,2,1291.0,4791.0,1974.0,97224,45.40586472,-122.78302,Oregon
25/06/2021,600000.0,3.0,2,1427.0,4791.0,1968.0,97223,45.46868515,-122.746048,Oregon
18/03/2021,500000.0,4.0,3,2018.0,4791.0,2018.0,97224,45.4140892,-122.7903214,Oregon
25/06/2021,575000.0,4.0,3,1806.0,4791.0,1950.0,97006,45.51948166,-122.8204193,Oregon
23/06/2021,692000.0,5.0,4,3085.0,4791.0,2007.0,97007,45.45090866,-122.8459015,Oregon
02/12/2020,489900.0,4.0,3,2050.0,4791.0,1996.0,97062,45.36395645,-122.771904,Oregon
04/12/2020,475000.0,4.0,3,3082.0,4791.0,1979.0,97062,45.36605835,-122.7631226,Oregon
25/06/2021,619000.0,3.0,2,1604.0,4791.0,1977.0,97008,45.47053528,-122.813385,Oregon
21/03/2021,301527.0,2.0,3,1358.0,4791.0,1972.0,97224,45.41274643,-122.7854691,Oregon
29/11/2020,350000.0,3.0,2,1573.0,4791.0,1995.0,97062,45.35458374,-122.7696991,Oregon
04/12/2020,469000.0,3.0,2,1520.0,4791.0,1983.0,97062,45.37194824,-122.7528,Oregon
25/06/2021,660000.0,4.0,3,2510.0,4791.0,1978.0,97008,45.46525192,-122.8076019,Oregon
21/03/2021,600000.0,4.0,3,2316.0,4791.0,1995.0,97224,45.41885376,-122.7625885,Oregon
21/03/2021,720000.0,4.0,3,2730.0,4791.0,2012.0,97224,45.40797043,-122.8076248,Oregon
25/06/2021,620000.0,5.0,3,2418.0,4791.0,2018.0,97007,45.46126556,-122.8579559,Oregon
25/06/2021,532000.0,3.0,2,1215.0,4791.0,1961.0,97006,45.51582336,-122.8214493,Oregon
23/03/2021,800000.0,4.0,4,3851.0,4791.0,2017.0,97224,45.40931702,-122.8325729,Oregon
08/12/2020,600000.0,4.0,3,2410.0,4791.0,1991.0,97062,45.3824501,-122.7341995,Oregon
07/12/2020,484000.0,4.0,3,1994.0,4791.0,1978.0,97062,45.37503433,-122.7501144,Oregon
23/03/2021,610000.0,3.0,3,3666.0,4791.0,1950.0,97224,45.41459656,-122.795105,Oregon
25/06/2021,555000.0,3.0,3,1873.0,4791.0,1997.0,97007,45.46319962,-122.8908157,Oregon
18/03/2021,336000.0,3.0,2,1741.0,4791.0,1972.0,97223,45.41992569,-122.7965469,Oregon
25/06/2021,440000.0,3.0,1,1012.0,4791.0,1954.0,97078,45.4905014,-122.8581085,Oregon
08/12/2020,430500.0,3.0,2,1824.0,4791.0,1979.0,97062,45.36420822,-122.7657623,Oregon
24/03/2021,591870.0,3.0,3,2212.0,4791.0,1995.0,97223,45.42216492,-122.8138809,Oregon
10/12/2020,559900.0,4.0,3,2609.0,4791.0,2002.0,97062,45.35918427,-122.7909546,Oregon
25/06/2021,580000.0,3.0,3,1648.0,4791.0,1975.0,97008,45.46701431,-122.8095093,Oregon
25/06/2021,555000.0,3.0,2,1208.0,4791.0,1960.0,97008,45.47180939,-122.795723,Oregon
10/12/2020,655000.0,4.0,4,3250.0,4791.0,2005.0,97062,45.35505676,-122.7895966,Oregon
25/06/2021,475000.0,3.0,3,2070.0,4791.0,2006.0,97003,45.50548935,-122.8800354,Oregon
13/12/2020,482500.0,3.0,2,1624.0,4791.0,1991.0,97062,45.3711319,-122.7847443,Oregon
24/03/2021,725000.0,5.0,3,3536.0,4791.0,1992.0,97224,45.40999603,-122.8190079,Oregon
10/12/2020,590000.0,3.0,3,2583.0,4791.0,1994.0,97062,45.35962296,-122.7833862,Oregon
13/12/2020,440000.0,3.0,2,1495.0,4791.0,1994.0,97062,45.38998032,-122.7923431,Oregon
25/06/2021,639026.0,4.0,3,2614.0,4791.0,2021.0,97007,45.45028305,-122.8549576,Oregon
13/12/2020,414000.0,3.0,2,1122.0,4791.0,1978.0,97062,45.36749268,-122.7626114,Oregon
24/03/2021,375000.0,3.0,3,1206.0,4791.0,2001.0,97224,45.40494156,-122.7600174,Oregon
10/12/2020,1275000.0,4.0,4,4461.0,4791.0,1991.0,97062,45.36579132,-122.7135086,Oregon
24/03/2021,519000.0,4.0,2,1796.0,4791.0,1990.0,97223,45.43716049,-122.7914276,Oregon
14/12/2020,690000.0,4.0,3,3375.0,4791.0,1993.0,97062,45.39387894,-122.7809372,Oregon
25/06/2021,411000.0,3.0,3,1561.0,4791.0,2013.0,97006,45.5114975,-122.8437805,Oregon
16/12/2020,530000.0,4.0,3,2460.0,4791.0,1971.0,97062,45.36787033,-122.7790985,Oregon
14/12/2020,710000.0,4.0,4,4000.0,4791.0,1994.0,97062,45.38148499,-122.7284012,Oregon
24/03/2021,809886.0,3.0,3,4001.0,4791.0,1979.0,97224,45.41627121,-122.7840729,Oregon
16/12/2020,475000.0,3.0,2,1757.0,4791.0,1979.0,97062,45.36893082,-122.762207,Oregon
24/03/2021,680000.0,5.0,3,3212.0,4791.0,2004.0,97223,45.42886353,-122.8232498,Oregon
26/03/2021,720000.0,5.0,4,4113.0,4791.0,2001.0,97224,45.40711212,-122.8242493,Oregon
28/06/2021,426000.0,3.0,2,1188.0,4791.0,1984.0,97003,45.51052856,-122.8904572,Oregon
18/12/2020,555000.0,4.0,2,2004.0,4791.0,1985.0,97062,45.36545181,-122.7662659,Oregon
26/03/2021,535000.0,3.0,3,1807.0,4791.0,1989.0,97223,45.43053055,-122.810379,Oregon
18/12/2020,575000.0,3.0,3,2838.0,4791.0,1996.0,97062,45.38373947,-122.7607574,Oregon
26/03/2021,700000.0,4.0,3,3216.0,4791.0,2002.0,97224,45.41085815,-122.7874146,Oregon
26/03/2021,461000.0,3.0,3,2064.0,4791.0,2000.0,97223,45.42464828,-122.8278885,Oregon
28/06/2021,418500.0,3.0,3,1672.0,4791.0,2003.0,97078,45.47600937,-122.8941574,Oregon
28/06/2021,970000.0,3.0,3,2128.0,4791.0,2010.0,97078,45.46163177,-122.903923,Oregon
26/03/2021,1000000.0,4.0,3,4580.0,4791.0,1998.0,97223,45.41973495,-122.8195038,Oregon
28/06/2021,453000.0,3.0,2,1550.0,4791.0,2000.0,97003,45.51324081,-122.8883286,Oregon
18/12/2020,530000.0,4.0,3,2243.0,4791.0,1980.0,97062,45.36249161,-122.7660828,Oregon
25/06/2021,426000.0,3.0,3,1685.0,4791.0,1983.0,97007,45.47625732,-122.8298416,Oregon
28/06/2021,315000.0,3.0,3,1446.0,4791.0,1968.0,97008,45.47604752,-122.8125,Oregon
26/03/2021,812000.0,5.0,4,4212.0,4791.0,2006.0,97224,45.41163635,-122.8086472,Oregon
26/03/2021,700000.0,3.0,3,3139.0,4791.0,2002.0,97224,45.40954208,-122.7868042,Oregon
21/12/2020,465000.0,4.0,2,1872.0,4791.0,1970.0,97062,45.39094543,-122.7757645,Oregon
28/06/2021,542000.0,3.0,3,1829.0,4791.0,1985.0,97008,45.4466095,-122.8155212,Oregon
28/06/2021,651000.0,4.0,3,2277.0,4791.0,2014.0,97006,45.51729202,-122.8825455,Oregon
29/03/2021,519000.0,4.0,2,2160.0,4791.0,1988.0,97223,45.43494034,-122.811882,Oregon
28/06/2021,730000.0,3.0,2,2028.0,4791.0,1955.0,97223,45.47231674,-122.7471771,Oregon
31/03/2021,676000.0,4.0,3,2771.0,4791.0,2016.0,97224,45.41646957,-122.8270035,Oregon
22/12/2020,440000.0,3.0,3,1587.0,4791.0,1995.0,97062,45.35469437,-122.7743835,Oregon
28/06/2021,671000.0,5.0,3,2568.0,4791.0,2015.0,97006,45.52307129,-122.8277893,Oregon
31/03/2021,560000.0,4.0,3,2543.0,4791.0,2006.0,97224,45.41346741,-122.8309555,Oregon
31/03/2021,470000.0,3.0,2,1981.0,4791.0,1988.0,97223,45.43930817,-122.8022079,Oregon
28/06/2021,540000.0,4.0,4,2935.0,4791.0,2006.0,97007,45.45319366,-122.8416595,Oregon
29/03/2021,1220000.0,4.0,3,3339.0,4791.0,1994.0,97224,45.41739655,-122.8368301,Oregon
28/06/2021,612100.0,4.0,2,2701.0,4791.0,1980.0,97007,45.46743011,-122.8636856,Oregon
31/03/2021,450000.0,2.0,2,1250.0,4791.0,1915.0,97223,45.42168045,-122.8019943,Oregon
28/06/2021,407000.0,3.0,2,1202.0,4791.0,1978.0,97008,45.45371628,-122.8040237,Oregon
28/06/2021,490000.0,4.0,3,2058.0,4791.0,1976.0,97008,45.4550209,-122.8163147,Oregon
31/03/2021,600000.0,4.0,4,2405.0,4791.0,1993.0,97224,45.41699219,-122.8285828,Oregon
31/03/2021,525000.0,3.0,3,2282.0,4791.0,2001.0,97224,45.40814972,-122.8250504,Oregon
28/06/2021,540000.0,4.0,2,1852.0,4791.0,1975.0,97003,45.49972153,-122.882782,Oregon
28/06/2021,377000.0,2.0,3,1340.0,4791.0,2000.0,97003,45.51316833,-122.8830872,Oregon
28/06/2021,1100000.0,4.0,4,4705.0,4791.0,1976.0,97007,45.4560051,-122.8745193,Oregon
01/04/2021,649000.0,5.0,4,3353.0,4791.0,1989.0,97224,45.40330505,-122.8266678,Oregon
01/04/2021,665000.0,4.0,3,2963.0,4791.0,1979.0,97223,45.45043945,-122.7507019,Oregon
28/06/2021,693045.0,4.0,4,3584.0,4791.0,2021.0,97007,45.44946671,-122.8560028,Oregon
28/06/2021,708000.0,5.0,3,2730.0,4791.0,2019.0,97007,45.43566895,-122.8368988,Oregon
01/04/2021,650000.0,4.0,4,3391.0,4791.0,2005.0,97224,45.40669632,-122.8091965,Oregon
30/12/2020,502000.0,3.0,2,1869.0,4791.0,1993.0,97062,45.35485458,-122.7674255,Oregon
01/04/2021,760000.0,3.0,3,2527.0,4791.0,1971.0,97224,45.41248322,-122.7587738,Oregon
22/12/2020,250000.0,2.0,3,1129.0,4791.0,1996.0,97062,45.37836075,-122.7498627,Oregon
30/12/2020,504000.0,3.0,2,1661.0,4791.0,1979.0,97062,45.36206436,-122.7688446,Oregon
01/04/2021,612000.0,4.0,3,1998.0,4791.0,1996.0,97223,45.42359924,-122.8460236,Oregon
01/04/2021,910000.0,4.0,3,4648.0,4791.0,2016.0,97224,45.40959167,-122.8363266,Oregon
28/06/2021,535000.0,3.0,2,1454.0,4791.0,1981.0,97008,45.46421051,-122.8103638,Oregon
28/06/2021,510000.0,3.0,2,1585.0,4791.0,1975.0,97078,45.48588181,-122.8913345,Oregon
04/04/2021,410000.0,3.0,2,1608.0,4791.0,2004.0,97223,45.44113159,-122.8108826,Oregon
04/04/2021,380000.0,6.0,4,2833.0,4791.0,1995.0,97223,45.44183731,-122.7650757,Oregon
04/04/2021,560000.0,4.0,3,2314.0,4791.0,1992.0,97223,45.43486023,-122.8070984,Oregon
04/01/2021,374000.0,3.0,1,1056.0,4791.0,1977.0,97062,45.37241745,-122.774292,Oregon
04/04/2021,638000.0,3.0,3,2328.0,4791.0,1994.0,97223,45.43019104,-122.8225174,Oregon
04/04/2021,440000.0,3.0,2,1328.0,4791.0,1979.0,97223,45.41985321,-122.78022,Oregon
28/06/2021,535000.0,3.0,3,1439.0,4791.0,1989.0,97007,45.46757507,-122.8450851,Oregon
28/06/2021,620000.0,4.0,3,2114.0,4791.0,1981.0,97007,45.47052002,-122.8395996,Oregon
04/04/2021,562700.0,4.0,3,2271.0,4791.0,2004.0,97223,45.42073822,-122.8441925,Oregon
06/04/2021,418000.0,3.0,3,1572.0,4791.0,2003.0,97223,45.42432404,-122.8113785,Oregon
04/04/2021,493000.0,3.0,3,1756.0,4791.0,1994.0,97223,45.42440414,-122.8414688,Oregon
28/06/2021,760000.0,2.0,2,2418.0,4791.0,1989.0,97007,45.43869781,-122.8521118,Oregon
07/01/2021,602000.0,4.0,4,3653.0,4791.0,1994.0,97062,45.37559128,-122.7275009,Oregon
28/06/2021,500000.0,3.0,2,1544.0,4791.0,1983.0,97007,45.46685791,-122.8402405,Oregon
29/06/2021,419900.0,2.0,2,1132.0,4791.0,1949.0,97005,45.51695251,-122.8116913,Oregon
08/04/2021,601000.0,4.0,3,1895.0,4791.0,1999.0,97223,45.42545319,-122.8286514,Oregon
01/04/2021,560000.0,4.0,3,1978.0,4791.0,1991.0,97224,45.40803146,-122.7637634,Oregon
29/06/2021,460000.0,3.0,2,1226.0,4791.0,1993.0,97078,45.48883057,-122.8441696,Oregon
29/06/2021,391500.0,2.0,3,1499.0,4791.0,2008.0,97223,45.43797302,-122.8190308,Oregon
29/06/2021,440000.0,4.0,3,1482.0,4791.0,2001.0,97006,45.5187149,-122.8893051,Oregon
29/06/2021,567300.0,4.0,3,1942.0,4791.0,1979.0,97007,45.47016907,-122.8539047,Oregon
08/04/2021,630000.0,3.0,3,2823.0,4791.0,1996.0,97223,45.42162704,-122.818306,Oregon
08/04/2021,350000.0,2.0,2,1066.0,4791.0,1979.0,97223,45.4203949,-122.789032,Oregon
29/06/2021,574900.0,4.0,3,2105.0,4791.0,1976.0,97078,45.48144531,-122.8893585,Oregon
07/01/2021,645000.0,4.0,3,2641.0,4791.0,2003.0,97062,45.35987473,-122.7910004,Oregon
29/06/2021,483000.0,3.0,3,1738.0,4791.0,1967.0,97078,45.48132324,-122.8764877,Oregon
07/01/2021,565000.0,4.0,3,2590.0,4791.0,2004.0,97062,45.37552261,-122.732399,Oregon
29/06/2021,421000.0,3.0,3,1884.0,4791.0,1980.0,97003,45.50131607,-122.8989563,Oregon
29/06/2021,650000.0,4.0,3,2460.0,4791.0,1991.0,97007,45.47097015,-122.8361359,Oregon
07/01/2021,590000.0,4.0,3,2742.0,4791.0,2003.0,97062,45.39356995,-122.7832184,Oregon
29/06/2021,295000.0,3.0,1,828.0,4791.0,1940.0,97005,45.48221588,-122.7968369,Oregon
13/01/2021,1180000.0,3.0,3,2106.0,4791.0,1984.0,97062,45.35881042,-122.7237625,Oregon
29/06/2021,610000.0,3.0,3,2143.0,4791.0,1971.0,97005,45.51368332,-122.8138046,Oregon
29/06/2021,550000.0,3.0,3,1854.0,4791.0,2018.0,97007,45.42607117,-122.8486862,Oregon
13/01/2021,486000.0,3.0,3,1731.0,4791.0,1987.0,97062,45.36300659,-122.7797241,Oregon
29/06/2021,502000.0,3.0,1,1027.0,4791.0,1973.0,97078,45.49067688,-122.8704224,Oregon
29/06/2021,601000.0,3.0,2,1839.0,4791.0,1960.0,97005,45.50682831,-122.8228302,Oregon
13/01/2021,585000.0,5.0,3,2782.0,4791.0,1998.0,97062,45.37572098,-122.737175,Oregon
29/06/2021,405000.0,3.0,3,1564.0,4791.0,2012.0,97007,45.4847908,-122.8294067,Oregon
15/01/2021,737000.0,4.0,3,3305.0,4791.0,1987.0,97062,45.37070084,-122.7767792,Oregon
29/06/2021,600000.0,4.0,4,2734.0,4791.0,2004.0,97007,45.46483612,-122.8677902,Oregon
15/01/2021,780000.0,5.0,4,4416.0,4791.0,2005.0,97062,45.35777283,-122.7852173,Oregon
29/06/2021,405000.0,3.0,3,2052.0,4791.0,2006.0,97007,45.45228195,-122.8330154,Oregon
08/04/2021,450000.0,3.0,3,1542.0,4791.0,1993.0,97223,45.42551041,-122.8398209,Oregon
29/06/2021,525000.0,4.0,2,1605.0,4791.0,1967.0,97008,45.47054291,-122.7815704,Oregon
15/01/2021,419000.0,3.0,2,1450.0,4791.0,1979.0,97062,45.36669159,-122.7641449,Oregon
29/06/2021,753150.0,3.0,3,3289.0,4791.0,1957.0,97225,45.50113678,-122.7620621,Oregon
29/06/2021,700000.0,3.0,3,2591.0,4791.0,1995.0,97007,45.43696976,-122.8367157,Oregon
08/04/2021,691000.0,3.0,3,3702.0,4791.0,2003.0,97223,45.41853333,-122.8089676,Oregon
09/04/2021,455000.0,3.0,3,1679.0,4791.0,1999.0,97223,45.42434311,-122.825058,Oregon
29/06/2021,515000.0,4.0,2,1612.0,4791.0,1974.0,97078,45.48140717,-122.8637314,Oregon
15/01/2021,595000.0,4.0,3,2448.0,4791.0,1987.0,97062,45.37962723,-122.7367249,Oregon
09/04/2021,520000.0,4.0,3,1674.0,4791.0,1996.0,97223,45.42491913,-122.8334961,Oregon
18/01/2021,659995.0,6.0,4,3573.0,4791.0,2000.0,97062,45.38027573,-122.7224274,Oregon
18/01/2021,420000.0,3.0,2,1240.0,4791.0,1978.0,97062,45.36532211,-122.7727203,Oregon
09/04/2021,700000.0,5.0,3,3108.0,4791.0,2016.0,97224,45.41674423,-122.8270874,Oregon
01/07/2021,451000.0,2.0,2,1467.0,4791.0,1978.0,97223,45.47525024,-122.7472076,Oregon
12/04/2021,595000.0,4.0,3,2188.0,4791.0,1981.0,97224,45.4010582,-122.7786484,Oregon
01/07/2021,621500.0,3.0,3,1753.0,4791.0,1977.0,97006,45.52945709,-122.8597183,Oregon
19/01/2021,619125.0,4.0,4,3640.0,4791.0,2002.0,97062,45.35780334,-122.7899857,Oregon
01/07/2021,365000.0,3.0,3,1456.0,4791.0,2003.0,97078,45.47399902,-122.8945236,Oregon
12/04/2021,30000.0,4.0,3,1854.0,4791.0,1992.0,97224,45.40950775,-122.7641296,Oregon
15/01/2021,694000.0,5.0,3,2864.0,4791.0,2017.0,97062,45.35431671,-122.7904358,Oregon
14/04/2021,8000.0,3.0,3,1869.0,4791.0,1994.0,97223,45.42524719,-122.7933502,Oregon
01/07/2021,359000.0,3.0,3,1338.0,4791.0,1977.0,97007,45.48298264,-122.8328171,Oregon
26/01/2021,450000.0,3.0,2,1402.0,4791.0,1981.0,97062,45.371521,-122.76297,Oregon
21/01/2021,820000.0,5.0,3,3443.0,4791.0,1999.0,97062,45.35876846,-122.7771072,Oregon
27/01/2021,425000.0,3.0,2,1550.0,4791.0,1996.0,97062,45.38633347,-122.8169785,Oregon
29/01/2021,551000.0,3.0,3,2526.0,4791.0,2004.0,97062,45.3763504,-122.733139,Oregon
14/04/2021,800000.0,4.0,4,3845.0,4791.0,2016.0,97224,45.41070938,-122.8354874,Oregon
29/01/2021,430000.0,3.0,2,1280.0,4791.0,1986.0,97062,45.39016724,-122.7828445,Oregon
14/04/2021,479000.0,3.0,2,1538.0,4791.0,1960.0,97223,45.44573212,-122.7486572,Oregon
01/07/2021,489300.0,4.0,2,1696.0,4791.0,1940.0,97007,45.45320129,-122.8381424,Oregon
01/02/2021,440000.0,4.0,3,1735.0,4791.0,1994.0,97062,45.35673141,-122.7642517,Oregon
15/04/2021,470000.0,4.0,3,1878.0,4791.0,1990.0,97223,45.4356575,-122.8067322,Oregon
14/04/2021,602000.0,5.0,3,2986.0,4791.0,2017.0,97224,45.40874481,-122.7657852,Oregon
14/04/2021,475000.0,2.0,2,1501.0,4791.0,1977.0,97224,45.4078064,-122.7740479,Oregon
02/02/2021,445000.0,3.0,3,1456.0,4791.0,1981.0,97062,45.37062454,-122.7609024,Oregon
02/02/2021,531000.0,5.0,3,2093.0,4791.0,1980.0,97062,45.36546326,-122.7667389,Oregon
15/04/2021,561000.0,4.0,3,2140.0,4791.0,1996.0,97223,45.42501068,-122.846199,Oregon
01/07/2021,340000.0,2.0,3,1336.0,4791.0,1999.0,97008,45.44377136,-122.8249741,Oregon
04/02/2021,557000.0,4.0,3,3094.0,4791.0,2004.0,97062,45.37635803,-122.7344513,Oregon
15/04/2021,490000.0,3.0,2,1336.0,4791.0,1988.0,97224,45.4147377,-122.7629318,Oregon
15/04/2021,555000.0,3.0,3,1875.0,4791.0,1991.0,97224,45.40645981,-122.762291,Oregon
15/04/2021,413400.0,3.0,3,2021.0,4791.0,2005.0,97224,45.40455246,-122.7577286,Oregon
01/07/2021,590000.0,5.0,3,2784.0,4791.0,1962.0,97005,45.51572037,-122.8072433,Oregon
10/02/2021,403000.0,1.0,1,609.0,4791.0,2006.0,97062,45.37937546,-122.720993,Oregon
15/04/2021,545000.0,3.0,3,2204.0,4791.0,2008.0,97223,45.43313217,-122.821907,Oregon
10/02/2021,611000.0,4.0,3,3031.0,4791.0,2006.0,97062,45.37584305,-122.7667389,Oregon
18/04/2021,900000.0,3.0,3,2856.0,4791.0,1994.0,97223,45.41858673,-122.8205872,Oregon
15/04/2021,395000.0,2.0,2,1291.0,4791.0,1974.0,97224,45.40578461,-122.7833786,Oregon
04/02/2021,478500.0,3.0,2,1647.0,4791.0,1980.0,97062,45.39079666,-122.7855377,Oregon
12/02/2021,455000.0,3.0,2,1442.0,4791.0,1996.0,97062,45.35822296,-122.7632065,Oregon
12/02/2021,490000.0,3.0,3,1868.0,4791.0,1986.0,97062,45.3696022,-122.7824249,Oregon
18/04/2021,655000.0,4.0,3,2558.0,4791.0,1988.0,97224,45.40359116,-122.8228149,Oregon
18/04/2021,685000.0,6.0,4,3884.0,4791.0,2003.0,97223,45.42091751,-122.8030243,Oregon
12/02/2021,605000.0,4.0,3,2212.0,4791.0,1981.0,97062,45.3675766,-122.7682953,Oregon
12/02/2021,450000.0,3.0,2,1092.0,4791.0,1977.0,97062,45.36996078,-122.7654953,Oregon
21/02/2021,460000.0,4.0,3,2997.0,4791.0,2001.0,97062,45.36028671,-122.7870636,Oregon
21/02/2021,625000.0,4.0,3,2792.0,4791.0,2003.0,97062,45.36061859,-122.7911606,Oregon
24/02/2021,621500.0,4.0,3,2715.0,4791.0,1999.0,97062,45.37555695,-122.7381134,Oregon
18/04/2021,575000.0,4.0,3,2723.0,4791.0,1991.0,97224,45.40534592,-122.8263245,Oregon
12/02/2021,805000.0,4.0,3,3321.0,4791.0,2010.0,97062,45.35782623,-122.7841873,Oregon
